dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts
credit-g,gaussian_copula,fresh,0.05,1,12,2000,5.629,24.21,False,0.086259675750799,0.8588642511371012,0.1156288212537063,0.0517307692307692,0.2549549027519834,1.0,0.91,0.7189178485681046,0.5945238095238097,0.7975,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.1,1,0,2000,6.2563,23.75,True,0.0575423782055482,0.9348739697735906,0.0933394481654824,0.0386538461538461,0.1577329062438912,1.0,0.93,0.552794597793484,0.6910714285714286,0.7975,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,1,7,2000,2.9854,24.21,False,0.0592371947090018,0.9271757512302896,0.0879882448173979,0.0427307692307692,0.1935562313275369,1.0,0.92,0.7151105620697958,0.6204761904761904,0.7975,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.01,2,2,2000,1.9776,24.21,False,0.073052107166171,0.9905341165881756,0.0997217486019312,0.0534615384615384,0.1688813954832446,1.0,0.905,0.6523330880648769,0.6041666666666666,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.01,2,3,2000,2.8127,24.21,False,0.0633235747927724,0.9445416526446996,0.0945953371710832,0.0549230769230769,0.1721425965000449,1.0,0.93,0.6990376025795942,0.520357142857143,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.01,2,4,2000,3.5363,24.21,False,0.0544032196324653,0.9641634485652978,0.0872985553774842,0.0565384615384615,0.1866672137541869,1.0,0.925,0.6716541669760648,0.6020238095238096,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,6,2000,6.0024,24.21,False,0.0611951689073986,0.983043829675202,0.0918572580487248,0.0468076923076923,0.1250090038358567,1.0,0.935,0.5608085758453324,0.7007142857142856,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,7,2000,4.833,24.21,False,0.0650411565330514,0.9919156144752476,0.0976856353500146,0.0432307692307692,0.1436258453020182,1.0,0.905,0.5900152111446385,0.6796428571428571,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,8,2000,3.3267,24.21,False,0.0577031683646621,0.970227281589139,0.096887763241247,0.0431538461538461,0.1417778146806108,1.0,0.94,0.5929927477042648,0.6920238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,9,2000,2.5334,24.21,False,0.0614387900753255,0.980874555698222,0.1000921436765465,0.0396923076923076,0.1529489947027819,1.0,0.95,0.5424320055084145,0.6869047619047619,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,10,2000,2.4954,24.21,False,0.0624257114820704,0.9880401353705428,0.0961197829319894,0.0433846153846153,0.1424136995079259,1.0,0.94,0.5543950307260621,0.6540476190476191,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,11,2000,3.4488,24.21,False,0.0641576907589569,0.9878495747203928,0.097823315797349,0.0399615384615384,0.1494860830833776,1.0,0.95,0.5941037688086029,0.6055952380952381,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,5,2000,2.9864,24.21,False,0.0694476184352841,1.0000465014772248,0.0930890796360041,0.0429615384615384,0.1532193975243289,1.0,0.93,0.5690745728616079,0.6819047619047619,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,12,2000,2.7375,24.21,False,0.0623289042170924,0.9720045829853154,0.1023237076792188,0.046076923076923,0.1448996517254452,1.0,0.94,0.5569506605372054,0.6835714285714286,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,1,2000,3.6846,23.98,False,0.0702364648948914,0.9091239193879508,0.094947868069517,0.0356923076923076,0.144192018998943,1.0,0.92,0.5348894379302043,0.6588095238095238,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,2,2000,4.7634,24.21,False,0.0514302179485784,0.9360586655427712,0.089443998446918,0.0414230769230769,0.1442301615311664,1.0,0.93,0.6550175400698903,0.6221428571428572,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,3,2000,3.7664,24.21,False,0.0563608297309981,0.9453565021717422,0.0893437820962903,0.0429615384615384,0.1427513505969957,1.0,0.905,0.5990423279351771,0.6895238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,4,2000,4.5985,24.21,False,0.0620759662513891,0.952187545401762,0.101105472130756,0.042076923076923,0.1524586529182104,1.0,0.94,0.5749638285280967,0.6192857142857142,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,5,2000,4.0666,24.21,False,0.0603890511573377,0.9159905337653302,0.1053116192423443,0.0352692307692307,0.1391219425609852,1.0,0.945,0.5683252664763023,0.6885714285714285,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,6,2000,2.5265,24.21,False,0.0660407525383945,0.9112778349366428,0.1017512082783939,0.0366923076923076,0.1397954538925615,1.0,0.89,0.5668266537056913,0.6603571428571429,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,0,2000,4.0503,23.75,True,0.0542425229102352,0.953392825610954,0.0900164304951048,0.044076923076923,0.1321453790199717,1.0,0.925,0.5052890229989807,0.6220238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,7,2000,3.1572,24.21,False,0.0530540600553851,0.9276703870409284,0.0851733802822482,0.0348076923076922,0.1213691658985842,1.0,0.95,0.5620956726993707,0.6398809523809523,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,4,2000,7.691,24.21,False,0.0566094963725891,0.9813063531231904,0.0944341424081275,0.0454230769230769,0.1613363156455825,1.0,0.93,0.6417820440988184,0.6604761904761905,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,2,2000,6.0407,24.21,False,0.0571798674498692,0.9750455291453156,0.0981494895576421,0.0379615384615384,0.1295601210517888,1.0,0.89,0.5871141803420707,0.5933333333333333,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,1,2000,3.4242,23.98,False,0.0604267579108656,0.9446748065563184,0.0906007701502088,0.0437307692307692,0.1163235814877606,1.0,0.945,0.6086347997686826,0.7182142857142858,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,2,2000,6.8642,24.21,False,0.0523027862958606,0.9368809064853114,0.0880271493538432,0.0439230769230769,0.1639496779558233,1.0,0.94,0.6073240761367293,0.649047619047619,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,3,2000,4.3755,24.21,False,0.0637676216084805,0.9446256335233546,0.0858507549477462,0.038576923076923,0.1525419546760229,1.0,0.94,0.6029643730690735,0.6544047619047619,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,4,2000,5.6204,24.21,False,0.0554235620286083,0.9042518845325908,0.0882633731960295,0.0348461538461538,0.1382118807563989,1.0,0.93,0.6315966526481117,0.6959523809523811,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,5,2000,3.2151,24.21,False,0.0631791055474719,0.9066606686015584,0.0931874297731029,0.0380384615384615,0.1617039922577526,1.0,0.92,0.592976996518988,0.7161904761904762,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,6,2000,3.3373,24.21,False,0.0614849281855172,0.9306522176608948,0.0923384250236298,0.0353846153846153,0.1408935068684166,1.0,0.915,0.5465661291012148,0.6471428571428571,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,3,2000,6.7529,24.21,False,0.0570122924326896,0.9822778038086274,0.0947830238938891,0.041,0.1330425188408122,1.0,0.93,0.6217139089716501,0.630952380952381,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,7,2000,5.3373,24.21,False,0.0488501763638236,0.9121365103296544,0.0786439393885619,0.0369999999999999,0.1384268659773894,1.0,0.915,0.5671174880909788,0.636547619047619,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,9,2000,3.7517,24.21,False,0.0531377174283056,0.9265031839672448,0.0897267039080277,0.0413846153846153,0.1377086034643026,1.0,0.96,0.5806618198019401,0.7019047619047619,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,10,2000,4.8291,24.21,False,0.0622543338399929,0.9257070839466676,0.0873070956509143,0.0403076923076923,0.1561037901873024,1.0,0.925,0.563578534284705,0.6079761904761904,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,11,2000,5.4799,24.21,False,0.0377184107457803,0.9404539982987156,0.0739283723465482,0.0403461538461538,0.159590223766733,1.0,0.965,0.6375731023759538,0.5973809523809523,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,12,2000,4.733,24.21,False,0.0662889804963519,0.9274502494496598,0.0958718144817374,0.0422692307692307,0.1668809130458582,1.0,0.925,0.634302481261715,0.6784523809523809,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,0,2000,4.0503,23.75,True,0.0542425229102352,0.953392825610954,0.0900164304951048,0.044076923076923,0.1321453790199717,1.0,0.925,0.5052890229989807,0.6220238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.75,2,1,2000,4.9004,23.98,False,0.0522604176900676,0.9532595878122662,0.093668889321238,0.0460384615384615,0.1624885825778133,1.0,0.935,0.6167252835775893,0.6861904761904762,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,8,2000,3.0996,24.21,False,0.0496933128496856,0.9253384903078228,0.0807831565513285,0.043076923076923,0.1660578488147527,1.0,0.94,0.6088969444950733,0.6533333333333334,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,8,2000,3.2484,24.21,False,0.0573910584517292,0.9332517720792508,0.0952518247305576,0.0397307692307692,0.1335006687528561,1.0,0.9,0.6442853574731499,0.5902380952380952,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,9,2000,4.3095,24.21,False,0.0616793432223165,0.9117745875817652,0.1037929159971105,0.0384999999999999,0.120634717004211,1.0,0.945,0.5735152820249724,0.7126190476190476,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,10,2000,3.7354,24.21,False,0.0655635535646933,0.915852518143278,0.0990926047462068,0.0374615384615384,0.1290687565604067,1.0,0.92,0.6418945525650805,0.6510714285714286,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,4,2000,4.9106,24.21,False,0.0507250570924506,0.96362121354795,0.0842423720900991,0.0471923076923076,0.1971619761205434,1.0,0.935,0.7215921748111546,0.5815476190476191,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,5,2000,2.6675,24.21,False,0.0523051497001446,0.9559304777333444,0.0873996991571501,0.0541153846153846,0.2142885791858284,1.0,0.92,0.5916640227177093,0.5913095238095238,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,6,2000,4.9283,24.21,False,0.0812919275485808,0.9841723426426492,0.1054349820892736,0.0539615384615384,0.211359432796131,1.0,0.935,0.7344395165736222,0.596547619047619,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,7,2000,2.8022,24.21,False,0.0664745905632675,0.9839572087418688,0.1021915722671521,0.0528076923076923,0.2369486321958241,1.0,0.885,0.6401219816791214,0.5603571428571428,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,8,2000,4.6275,24.21,False,0.0762551235337712,0.98774363219427,0.0972963358320548,0.0537307692307692,0.2304365997992374,1.0,0.925,0.751651061742396,0.5016666666666667,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,9,2000,3.1956,24.21,False,0.0739906645370053,0.9988123319448758,0.1098315094855825,0.0594230769230769,0.2385305369689799,1.0,0.91,0.7009704980299767,0.510357142857143,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,3,2000,2.1758,24.21,False,0.0670403283004032,0.9698629833824356,0.1026046020057563,0.0508076923076923,0.1678153481192244,1.0,0.925,0.6518335504746732,0.6504761904761905,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,10,2000,2.7094,24.21,False,0.0766932031926695,0.9922026141356504,0.1054996565806717,0.0559615384615384,0.2615890044057716,1.0,0.93,0.6986449480323395,0.5642857142857143,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,12,2000,4.7336,24.21,False,0.0776055426749556,0.9719664328994508,0.1018096486825719,0.0596538461538461,0.2600945692077779,1.0,0.9,0.7609318851243557,0.6141666666666666,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,0,2000,4.0503,23.75,True,0.0542425229102352,0.953392825610954,0.0900164304951048,0.044076923076923,0.1321453790199717,1.0,0.925,0.5052890229989807,0.6220238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,1,2000,2.9372,23.98,False,0.0615514036183589,0.9666371293728092,0.0965686108226298,0.044,0.1561852227198085,1.0,0.905,0.5893756005139387,0.6158333333333333,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,2,2000,2.5826,24.21,False,0.0354978389190891,0.9367361744152736,0.0969009423245903,0.0441923076923076,0.1757589673821329,1.0,0.925,0.5799997074779878,0.6522619047619047,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,3,2000,3.1602,24.21,False,0.062577781890021,0.922363864394332,0.0973731113283801,0.048,0.1725846821656217,1.0,0.915,0.7310237595379051,0.6122619047619048,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,4,2000,2.5992,24.21,False,0.0723039080743345,0.8977757544679079,0.1002395549470575,0.0583461538461538,0.1683012387244909,1.0,0.905,0.6532714086735026,0.5175,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,11,2000,2.7745,24.21,False,0.0627334691320806,0.9609589635872862,0.115782804815039,0.0586538461538461,0.257300226051401,1.0,0.925,0.6947274032370935,0.6071428571428571,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,2,2000,4.0115,24.21,False,0.0487827342491825,0.9705613127539868,0.0950490801718071,0.0481538461538461,0.1625038841777205,1.0,0.905,0.6187695624095713,0.6649999999999999,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,1,2000,3.0717,23.98,False,0.060055857072914,0.9416533375140836,0.1038761474191698,0.0459615384615384,0.1360804069025896,1.0,0.925,0.6485123005506165,0.7013095238095238,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.01,2,0,2000,4.0503,23.75,True,0.0542425229102352,0.953392825610954,0.0900164304951048,0.044076923076923,0.1321453790199717,1.0,0.925,0.5052890229989807,0.6220238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,11,2000,2.5265,24.21,False,0.0593294513569574,0.9271590468814148,0.09336776107544,0.0376153846153846,0.1302947538801075,1.0,0.945,0.5616321378183708,0.6852380952380953,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,1.0,2,12,2000,2.6628,24.21,False,0.0671857883025317,0.9433646947750914,0.0996926350762963,0.0379999999999999,0.1189668240610058,1.0,0.95,0.5566035719187868,0.6001190476190477,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,0,2000,4.0503,23.75,True,0.0542425229102352,0.953392825610954,0.0900164304951048,0.044076923076923,0.1321453790199717,1.0,0.925,0.5052890229989807,0.6220238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,1,2000,2.5984,23.98,False,0.0626472000952131,0.9200360451104658,0.1036024919592716,0.0488461538461538,0.1575038979441242,1.0,0.935,0.6054187452605809,0.6567857142857142,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,2,2000,4.3847,24.21,False,0.0775469771583816,0.9611928735283384,0.106969562568952,0.0469230769230769,0.1793505096622822,1.0,0.925,0.703053029740488,0.5466666666666666,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,3,2000,4.0896,24.21,False,0.0605357329014108,0.9189032882407424,0.1108844522196764,0.0471923076923077,0.213002002195542,1.0,0.94,0.6213010029004683,0.5998809523809524,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,4,2000,3.6362,24.21,False,0.0607678354131443,0.9568477720388688,0.1032423986235256,0.0485384615384615,0.1980332958344031,1.0,0.905,0.6577402449534328,0.6567857142857143,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,5,2000,3.6577,24.21,False,0.0380105412510165,0.9234173795328292,0.1025111145457466,0.047,0.2234112552505625,1.0,0.945,0.694298745980635,0.5532142857142857,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,6,2000,4.5048,24.21,False,0.0638454104052291,0.947465245223754,0.1043545057061206,0.0507307692307692,0.2543888983465048,1.0,0.895,0.7456003564268211,0.6086904761904762,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,7,2000,5.6172,24.21,False,0.0626601085664064,0.9480697641185436,0.1165994989087366,0.0541923076923076,0.2410395796376074,1.0,0.925,0.7432961830377737,0.4913095238095238,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,8,2000,3.8172,24.21,False,0.0545977407941982,0.9529758158264166,0.1066168874068549,0.0459230769230769,0.2226422648461804,1.0,0.91,0.7562650339438042,0.5445238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,9,2000,6.106,24.21,False,0.066588463404992,0.9677662813395164,0.1181555657351126,0.0543076923076922,0.2327825442302764,1.0,0.935,0.7727812767910786,0.5544047619047618,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,10,2000,4.7645,24.21,False,0.0740207407650937,0.9841087530918446,0.1233135838803217,0.0562692307692307,0.247953676538523,1.0,0.88,0.7812632900625772,0.535952380952381,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,11,2000,5.2184,24.21,False,0.0881101640722011,1.0066954703306514,0.1358731471543914,0.0631923076923076,0.25188379494913,1.0,0.905,0.8448181975693672,0.5701190476190476,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.0,2,12,2000,4.8001,24.21,False,0.0738138852703767,0.9568646604143566,0.1255279882668349,0.0546153846153846,0.2540915758083281,1.0,0.905,0.7268913235720987,0.4714285714285715,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.5,2,0,2000,4.0503,23.75,True,0.0542425229102352,0.953392825610954,0.0900164304951048,0.044076923076923,0.1321453790199717,1.0,0.925,0.5052890229989807,0.6220238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.35,2,12,2000,2.7839,24.21,False,0.0645833423181189,0.9908763387708828,0.0895927453452649,0.0384615384615384,0.1548510488779179,1.0,0.93,0.6407750933257729,0.6213095238095239,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fixed,0.35,2,11,2000,7.1777,24.21,False,0.054991958659471,0.9625260625706248,0.0821561841325259,0.0463461538461538,0.1706088702654143,1.0,0.915,0.5774913312226745,0.6280952380952382,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
